results.Hugo_Symbol	results.sarek	results.tcga	results.pval	results.or	results.ci.up	results.ci.low	results.adjPval	SampleSummary.Cohort	SampleSummary.SampleSize
1334	PLXNA2	2	7	0.158642528757559	0.25803025404414	1.45805242435838	0.0248142342691861	0.241080195665675	tcga	48
1335	POLR2A	2	7	0.158642528757559	0.25803025404414	1.45805242435838	0.0248142342691861	0.241080195665675	sarek	48
1336	PRPF8	2	7	0.158642528757559	0.25803025404414	1.45805242435838	0.0248142342691861	0.241080195665675	tcga	48
1337	PTPN13	2	7	0.158642528757559	0.25803025404414	1.45805242435838	0.0248142342691861	0.241080195665675	sarek	48
1338	PTPRH	2	7	0.158642528757559	0.25803025404414	1.45805242435838	0.0248142342691861	0.241080195665675	tcga	48
1339	PXDNL	2	7	0.158642528757559	0.25803025404414	1.45805242435838	0.0248142342691861	0.241080195665675	sarek	48
1340	RABEP2	2	7	0.158642528757559	0.25803025404414	1.45805242435838	0.0248142342691861	0.241080195665675	tcga	48
1341	RGPD8	2	7	0.158642528757559	0.25803025404414	1.45805242435838	0.0248142342691861	0.241080195665675	sarek	48
1342	RHOBTB1	2	7	0.158642528757559	0.25803025404414	1.45805242435838	0.0248142342691861	0.241080195665675	tcga	48
1343	SLIT1	2	7	0.158642528757559	0.25803025404414	1.45805242435838	0.0248142342691861	0.241080195665675	sarek	48
1344	SORCS2	2	7	0.158642528757559	0.25803025404414	1.45805242435838	0.0248142342691861	0.241080195665675	tcga	48
1345	TECPR2	2	7	0.158642528757559	0.25803025404414	1.45805242435838	0.0248142342691861	0.241080195665675	sarek	48
1346	TEK	2	7	0.158642528757559	0.25803025404414	1.45805242435838	0.0248142342691861	0.241080195665675	tcga	48
1347	TRPM4	2	7	0.158642528757559	0.25803025404414	1.45805242435838	0.0248142342691861	0.241080195665675	sarek	48
1348	WDR62	2	7	0.158642528757559	0.25803025404414	1.45805242435838	0.0248142342691861	0.241080195665675	tcga	48
1349	ZCCHC14	2	7	0.158642528757559	0.25803025404414	1.45805242435838	0.0248142342691861	0.241080195665675	sarek	48
1350	DNAH11	5	11	0.169668416990018	0.394906314249119	1.3719420615131	0.0981932438093515	0.257073359075785	tcga	48
1351	FSIP2	5	11	0.169668416990018	0.394906314249119	1.3719420615131	0.0981932438093515	0.257073359075785	sarek	48
1352	REV3L	5	11	0.169668416990018	0.394906314249119	1.3719420615131	0.0981932438093515	0.257073359075785	tcga	48
1353	RP1	5	11	0.169668416990018	0.394906314249119	1.3719420615131	0.0981932438093515	0.257073359075785	sarek	48
1354	ASTN2	3	8	0.198550887512076	0.337009263503234	1.52679979015379	0.0539239890775307	0.264078247020902	tcga	48
1355	CACNA1G	3	8	0.198550887512076	0.337009263503234	1.52679979015379	0.0539239890775307	0.264078247020902	sarek	48
1356	CCDC74A	3	8	0.198550887512076	0.337009263503234	1.52679979015379	0.0539239890775307	0.264078247020902	tcga	48
1357	CTNNA2	3	8	0.198550887512076	0.337009263503234	1.52679979015379	0.0539239890775307	0.264078247020902	sarek	48
1358	FNBP4	3	8	0.198550887512076	0.337009263503234	1.52679979015379	0.0539239890775307	0.264078247020902	tcga	48
1359	PTPRB	3	8	0.198550887512076	0.337009263503234	1.52679979015379	0.0539239890775307	0.264078247020902	sarek	48
1360	TMEM132D	3	8	0.198550887512076	0.337009263503234	1.52679979015379	0.0539239890775307	0.264078247020902	tcga	48
1361	TRANK1	3	8	0.198550887512076	0.337009263503234	1.52679979015379	0.0539239890775307	0.264078247020902	sarek	48
1362	UBR5	3	8	0.198550887512076	0.337009263503234	1.52679979015379	0.0539239890775307	0.264078247020902	tcga	48
1363	VCAN	3	8	0.198550887512076	0.337009263503234	1.52679979015379	0.0539239890775307	0.264078247020902	sarek	48
1364	WNK1	3	8	0.198550887512076	0.337009263503234	1.52679979015379	0.0539239890775307	0.264078247020902	tcga	48
1365	ZNF462	3	8	0.198550887512076	0.337009263503234	1.52679979015379	0.0539239890775307	0.264078247020902	sarek	48
1366	ABCB6	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1367	ABCC11	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1368	ABCC6	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1369	ACACA	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1370	ACAD10	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1371	ACE	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1372	ACOX3	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1373	ACSM2B	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1374	ACTN4	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1375	ADAMTSL3	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1376	AFF2	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1377	AGFG2	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1378	ANKRD65	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1379	AP5B1	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1380	APBA3	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1381	AR	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1382	ARAP3	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1383	ARHGAP30	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1384	ATP13A5	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1385	ATP2A2	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1386	ATP8B3	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1387	ATXN1L	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1388	BAIAP3	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1389	BCL9L	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1390	BIN1	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1391	BOC	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1392	BRD8	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1393	BRWD1	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1394	C11orf16	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1395	C2CD3	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1396	C4A	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1397	CACNA1S	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1398	CAPN14	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1399	CARD10	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1400	CASR	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1401	CATSPER1	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1402	CBARP	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1403	CCDC136	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1404	CCDC158	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1405	CD163	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1406	CDC42BPG	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1407	CDK12	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1408	CELF3	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1409	CENPF	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1410	CEP68	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1411	CLCN5	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1412	CNOT10	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1413	CNTLN	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1414	CNTNAP2	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1415	COL11A2	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1416	CPSF1	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1417	CPT1C	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1418	CR1	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1419	CREB3L1	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1420	CTNND2	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1421	DAAM1	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1422	DACT1	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1423	DDB1	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1424	DDX60L	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1425	DGKK	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1426	DHX30	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1427	DHX36	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1428	DPYSL2	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1429	ECM2	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1430	EHMT2	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1431	EIF4ENIF1	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1432	ELFN2	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1433	EMC1	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1434	ERCC6	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1435	EXD3	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1436	EXO1	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1437	FAAP100	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1438	FBH1	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1439	FCSK	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1440	FER1L6	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1441	FMR1	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1442	FRRS1	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1443	FUS	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1444	GARNL3	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1445	GCGR	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1446	GNL1	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1447	GREB1L	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1448	GRIA2	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1449	GUCY1A1	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1450	GUSB	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1451	GYG2	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1452	HCAR3	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1453	HEATR5A	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1454	HEG1	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1455	HIP1	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1456	HIVEP3	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1457	HLA-DPB1	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1458	HPS5	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1459	IFT140	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1460	INPP5D	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1461	INTS2	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1462	IPP	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1463	IRS4	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1464	ITGAV	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1465	KBTBD12	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1466	KIRREL2	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1467	KRTAP1-1	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1468	KRTAP9-9	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1469	L1TD1	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1470	LMNA	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1471	LMX1A	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1472	LRIT3	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1473	MACC1	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1474	MADCAM1	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1475	MAP2K2	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1476	MAP3K3	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1477	MEGF10	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1478	MEGF11	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1479	MLIP	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1480	MON2	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1481	MROH5	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1482	MUSK	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1483	MYBPC2	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1484	MYH7	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1485	MYO19	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1486	MYO9B	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1487	MYOM3	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1488	NAGLU	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1489	NES	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1490	NGEF	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1491	NLRX1	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1492	NPHP4	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1493	NPNT	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1494	NRDE2	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
1495	NRXN2	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	sarek	48
1496	NSD1	1	5	0.203791115505886	0.185799645771476	1.75514766091667	0.00379481791085931	0.264078247020902	tcga	48
